source_path,integration_class,status,exact_path_rt56_collision,output_path,reason,donor_sha256,output_sha256,donor_source_commit,donor_source_blob,donor_source_sha256,donor_source_checkout,artwork_source_kind,artwork_source_base_commit,artwork_source_sha256,rt56_base_sha256,previous_source_commit,previous_source_sha256
gfx/interface/technologies/KOR_imp_medium_art.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_imp_medium_art.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,D2F2F19DA60F10291B55847CBF229C2A455F6850D708B3AA42DB1AE3EB6E500A,D2F2F19DA60F10291B55847CBF229C2A455F6850D708B3AA42DB1AE3EB6E500A,887930f6e88c80568d62dab9cfbe1ba8a498a252,8e61ca4fd27869ed584738dcf70f62afc59c9566,D2F2F19DA60F10291B55847CBF229C2A455F6850D708B3AA42DB1AE3EB6E500A,raw,,,,,,
gfx/interface/technologies/KOR_imp_medium_at.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_imp_medium_at.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,84364F0503FF723A863929E64CBF295D83486105688E72AC187B3C3F4406464D,84364F0503FF723A863929E64CBF295D83486105688E72AC187B3C3F4406464D,887930f6e88c80568d62dab9cfbe1ba8a498a252,e87da9f8b018580fe748139115ea875051da585b,84364F0503FF723A863929E64CBF295D83486105688E72AC187B3C3F4406464D,raw,,,,,,
gfx/interface/technologies/KOR_imp_medium_tank.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_imp_medium_tank.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,DEDC5024C91BB58BC74A0FC4A76501686E6A4FB15A804D611AC48D8986237EBD,DEDC5024C91BB58BC74A0FC4A76501686E6A4FB15A804D611AC48D8986237EBD,887930f6e88c80568d62dab9cfbe1ba8a498a252,45666ab9a5a479c112f2e766bf3acba487b3eea2,DEDC5024C91BB58BC74A0FC4A76501686E6A4FB15A804D611AC48D8986237EBD,raw,,,,,,
gfx/interface/technologies/KOR_imp_medium_tank_aa.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_imp_medium_tank_aa.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,186D1C032C405928B99CBB78A0D8B2F16B64489D9CDCA23A3202A2860ADF6662,186D1C032C405928B99CBB78A0D8B2F16B64489D9CDCA23A3202A2860ADF6662,887930f6e88c80568d62dab9cfbe1ba8a498a252,d6f6e0888d7008ef20ff917a9600629f36d4505c,186D1C032C405928B99CBB78A0D8B2F16B64489D9CDCA23A3202A2860ADF6662,raw,,,,,,
gfx/interface/technologies/KOR_infantry_equipment_1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_infantry_equipment_1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B56F693A6D59DA9EAC79DDCBA167CD55B1A0343AEB2FDF16BB65CC5FA9AA5830,B56F693A6D59DA9EAC79DDCBA167CD55B1A0343AEB2FDF16BB65CC5FA9AA5830,887930f6e88c80568d62dab9cfbe1ba8a498a252,048c73e4e886eacc2c71c1a1718585e366355c1d,B56F693A6D59DA9EAC79DDCBA167CD55B1A0343AEB2FDF16BB65CC5FA9AA5830,raw,,,,,,
gfx/interface/technologies/KOR_infantry_equipment_2.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_infantry_equipment_2.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B2C5E52527EA106DC59404454052D211A450FF613650472BCBE576E0F64D48C8,B2C5E52527EA106DC59404454052D211A450FF613650472BCBE576E0F64D48C8,887930f6e88c80568d62dab9cfbe1ba8a498a252,030bc05b8e894114d75e434ee7d5722337d1fc46,B2C5E52527EA106DC59404454052D211A450FF613650472BCBE576E0F64D48C8,raw,,,,,,
gfx/interface/technologies/KOR_infantry_equipment_3.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_infantry_equipment_3.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,1E8688932B4517EF1DE0001D0A8B244AE52437FE5B21607AA13A5C1BBB653988,1E8688932B4517EF1DE0001D0A8B244AE52437FE5B21607AA13A5C1BBB653988,887930f6e88c80568d62dab9cfbe1ba8a498a252,78a48acc6aae75389eb0d5f7006b0310f232843f,1E8688932B4517EF1DE0001D0A8B244AE52437FE5B21607AA13A5C1BBB653988,raw,,,,,,
gfx/interface/technologies/KOR_jet_fighter1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_jet_fighter1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,0152E030564AAE6DEDF7CFAAA42E822D9B76C0D4237464EAA60F5A270DEEB6CD,0152E030564AAE6DEDF7CFAAA42E822D9B76C0D4237464EAA60F5A270DEEB6CD,887930f6e88c80568d62dab9cfbe1ba8a498a252,8337543c15bf9426524f54dcaa1b8836ff4bf28b,0152E030564AAE6DEDF7CFAAA42E822D9B76C0D4237464EAA60F5A270DEEB6CD,raw,,,,,,
gfx/interface/technologies/KOR_jet_fighter1_cv.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_jet_fighter1_cv.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F541F30509B69E73049F61318041CB1819403A365823B1C1E31A505E930A7518,F541F30509B69E73049F61318041CB1819403A365823B1C1E31A505E930A7518,887930f6e88c80568d62dab9cfbe1ba8a498a252,3bdc816e1062ee809020d871d44787aac562b8a0,F541F30509B69E73049F61318041CB1819403A365823B1C1E31A505E930A7518,raw,,,,,,
gfx/interface/technologies/KOR_jet_strategic_bomber1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_jet_strategic_bomber1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,65ADFA7BC3B0FC1CCE541498A0670301C980976A97D04DA1B5F9A335A297C90D,65ADFA7BC3B0FC1CCE541498A0670301C980976A97D04DA1B5F9A335A297C90D,887930f6e88c80568d62dab9cfbe1ba8a498a252,9ad10eaa1f2cb8c1df9753eb3280011d2fa146eb,65ADFA7BC3B0FC1CCE541498A0670301C980976A97D04DA1B5F9A335A297C90D,raw,,,,,,
gfx/interface/technologies/KOR_jet_tactical_bomber1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_jet_tactical_bomber1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,7AB76960EE8BDC9BA998E1D065D803661F11B3F04637B118BE06886733B90F1C,7AB76960EE8BDC9BA998E1D065D803661F11B3F04637B118BE06886733B90F1C,887930f6e88c80568d62dab9cfbe1ba8a498a252,37cbc8327c3d4db0b961c8b48a3e579c91df2703,7AB76960EE8BDC9BA998E1D065D803661F11B3F04637B118BE06886733B90F1C,raw,,,,,,
gfx/interface/technologies/KOR_land_cruiser_armor.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_land_cruiser_armor.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,FCA6AABC26CAD292D504B8E6ADCCCAE311ACC8F9E182D7D2A4A7782E963ACA2D,FCA6AABC26CAD292D504B8E6ADCCCAE311ACC8F9E182D7D2A4A7782E963ACA2D,887930f6e88c80568d62dab9cfbe1ba8a498a252,42b00cb63bd9763124b95f4afe2a5f6bddeb8a8f,FCA6AABC26CAD292D504B8E6ADCCCAE311ACC8F9E182D7D2A4A7782E963ACA2D,raw,,,,,,
gfx/interface/technologies/KOR_light_cruiser1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_light_cruiser1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F6880450A13C5DE5F7952B3A9EFE20B560A877E177AFEB4D196F71ED1E8EA172,F6880450A13C5DE5F7952B3A9EFE20B560A877E177AFEB4D196F71ED1E8EA172,887930f6e88c80568d62dab9cfbe1ba8a498a252,57d280c8aaac6ce98931ba718c66a874debdb8df,F6880450A13C5DE5F7952B3A9EFE20B560A877E177AFEB4D196F71ED1E8EA172,raw,,,,,,
gfx/interface/technologies/KOR_light_cruiser2.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_light_cruiser2.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,D05D99E4B1F66DEEB9C9954AF401F4ABC003049CEF9F9200E1F0912058B38EFE,D05D99E4B1F66DEEB9C9954AF401F4ABC003049CEF9F9200E1F0912058B38EFE,887930f6e88c80568d62dab9cfbe1ba8a498a252,1b2f76cacfd8bd47f8d942372acae888d6b662aa,D05D99E4B1F66DEEB9C9954AF401F4ABC003049CEF9F9200E1F0912058B38EFE,raw,,,,,,
gfx/interface/technologies/KOR_light_cruiser3.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_light_cruiser3.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,C93C950A868EDFA1D45AECC30D4B97C31422BB208B9C7D951C6CE40085100688,C93C950A868EDFA1D45AECC30D4B97C31422BB208B9C7D951C6CE40085100688,887930f6e88c80568d62dab9cfbe1ba8a498a252,692c301837e0890fffbb23049f8fb6dc583470e5,C93C950A868EDFA1D45AECC30D4B97C31422BB208B9C7D951C6CE40085100688,raw,,,,,,
gfx/interface/technologies/KOR_light_cruiser4.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_light_cruiser4.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,5BA94559FAEE6246DC84DDABD1CF6144DD632D45B1ADEC857199589C3CF3BD55,5BA94559FAEE6246DC84DDABD1CF6144DD632D45B1ADEC857199589C3CF3BD55,887930f6e88c80568d62dab9cfbe1ba8a498a252,6d2a4c85a3abe2dbca13d856b1254b3346aa4546,5BA94559FAEE6246DC84DDABD1CF6144DD632D45B1ADEC857199589C3CF3BD55,raw,,,,,,
gfx/interface/technologies/KOR_main_battle_tank.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_main_battle_tank.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,D3C1052FABB598CC677CCB7635C5ACAE4EB23CF4289E853B33F52CC3CDC5A93B,D3C1052FABB598CC677CCB7635C5ACAE4EB23CF4289E853B33F52CC3CDC5A93B,887930f6e88c80568d62dab9cfbe1ba8a498a252,5a964e8ca4aabfde7c5bdf71867aefab30691c89,D3C1052FABB598CC677CCB7635C5ACAE4EB23CF4289E853B33F52CC3CDC5A93B,raw,,,,,,
gfx/interface/technologies/KOR_mechanised_infantry.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_mechanised_infantry.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,CF62045F43638C40156E3375DBDE636A66AB75D2B62D289DB4B0728A2386656E,CF62045F43638C40156E3375DBDE636A66AB75D2B62D289DB4B0728A2386656E,887930f6e88c80568d62dab9cfbe1ba8a498a252,8ed6c5bd3cbd2988cb272e5ca0ed9175c4606ceb,CF62045F43638C40156E3375DBDE636A66AB75D2B62D289DB4B0728A2386656E,raw,,,,,,
gfx/interface/technologies/KOR_mechanised_infantry2.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_mechanised_infantry2.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,78A6CF143D5622ABFB05DDF202C2A0AE69A27213FE5FC4E7692C75037754BACC,78A6CF143D5622ABFB05DDF202C2A0AE69A27213FE5FC4E7692C75037754BACC,887930f6e88c80568d62dab9cfbe1ba8a498a252,68a171fd3c002e5c99e6ae64160fec91351809ba,78A6CF143D5622ABFB05DDF202C2A0AE69A27213FE5FC4E7692C75037754BACC,raw,,,,,,
gfx/interface/technologies/KOR_mechanised_infantry3.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_mechanised_infantry3.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,5BAEE73AD30947508CF76C6E68848CA295084F0A3DDE2E1875130C34376F8743,5BAEE73AD30947508CF76C6E68848CA295084F0A3DDE2E1875130C34376F8743,887930f6e88c80568d62dab9cfbe1ba8a498a252,874602d52118f2647266c8ee4b771960f9d3c670,5BAEE73AD30947508CF76C6E68848CA295084F0A3DDE2E1875130C34376F8743,raw,,,,,,
gfx/interface/technologies/KOR_midget_submarine.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_midget_submarine.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,B282EBE8854851B73AD782F37584A89CCE3362492D0DB09A77306C13B573882E,B282EBE8854851B73AD782F37584A89CCE3362492D0DB09A77306C13B573882E,887930f6e88c80568d62dab9cfbe1ba8a498a252,4b3f36dfcfb66dac3ecbde245ee167185832c977,B282EBE8854851B73AD782F37584A89CCE3362492D0DB09A77306C13B573882E,raw,,,,,,
gfx/interface/technologies/KOR_mothership.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_mothership.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,DC10E74400512137CE45904D30AA96E698223BD2EE0DA2D03B91EC3A2E371500,DC10E74400512137CE45904D30AA96E698223BD2EE0DA2D03B91EC3A2E371500,887930f6e88c80568d62dab9cfbe1ba8a498a252,8a89ad2c2e58596dc3b17db5ebe232c5b6752b60,DC10E74400512137CE45904D30AA96E698223BD2EE0DA2D03B91EC3A2E371500,raw,,,,,,
gfx/interface/technologies/KOR_motorised_infantry.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_motorised_infantry.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,EAF9750681F80D917DF56384107397E9829CE46018B83FEABBA1F6F7B1B81F1F,EAF9750681F80D917DF56384107397E9829CE46018B83FEABBA1F6F7B1B81F1F,887930f6e88c80568d62dab9cfbe1ba8a498a252,561d7f29e04ada52b6ec0648b0be7aa97dc0840b,EAF9750681F80D917DF56384107397E9829CE46018B83FEABBA1F6F7B1B81F1F,raw,,,,,,
gfx/interface/technologies/KOR_motorized_equipment_0.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_motorized_equipment_0.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,5251E7C8CA8FA377EB24B2AED3D4FE30E18B81431FC84F00E25DA0353D994188,5251E7C8CA8FA377EB24B2AED3D4FE30E18B81431FC84F00E25DA0353D994188,887930f6e88c80568d62dab9cfbe1ba8a498a252,9eb685eb444e43e3bd6908510b675f66af709469,5251E7C8CA8FA377EB24B2AED3D4FE30E18B81431FC84F00E25DA0353D994188,raw,,,,,,
gfx/interface/technologies/KOR_motorized_rocket_unit.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_motorized_rocket_unit.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,94BDB51995557B955BC11FFFD4AF9D36B331523B9BA4B734FA0E65F8CAC34CA2,94BDB51995557B955BC11FFFD4AF9D36B331523B9BA4B734FA0E65F8CAC34CA2,887930f6e88c80568d62dab9cfbe1ba8a498a252,c4d8bf1636533c816bc83e1950895e82dc75d190,94BDB51995557B955BC11FFFD4AF9D36B331523B9BA4B734FA0E65F8CAC34CA2,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber0.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber0.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F90A54E899C2978809582FB92CEEBD7B94C506906737CD7D31C746E071F7E8DB,F90A54E899C2978809582FB92CEEBD7B94C506906737CD7D31C746E071F7E8DB,887930f6e88c80568d62dab9cfbe1ba8a498a252,b632500716101f584693dc4cf6076f3c0467d32c,F90A54E899C2978809582FB92CEEBD7B94C506906737CD7D31C746E071F7E8DB,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber0_cv.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber0_cv.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,81C8F02839876B69A3AABDA7CA5C358B45B561B1FFE9A273A5837954115F2327,81C8F02839876B69A3AABDA7CA5C358B45B561B1FFE9A273A5837954115F2327,887930f6e88c80568d62dab9cfbe1ba8a498a252,9b09919e74386f24581dc0901a74d017428c8b19,81C8F02839876B69A3AABDA7CA5C358B45B561B1FFE9A273A5837954115F2327,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,CA7521EFC4A0486F0DBC9773A09BFA7400B20D428463D0CDFEA50D50E1E19B2E,CA7521EFC4A0486F0DBC9773A09BFA7400B20D428463D0CDFEA50D50E1E19B2E,887930f6e88c80568d62dab9cfbe1ba8a498a252,af1d61587a140c75b55dce44e1d1bf852d3d6b14,CA7521EFC4A0486F0DBC9773A09BFA7400B20D428463D0CDFEA50D50E1E19B2E,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber1_cv.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber1_cv.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,C111BC17F39F36A92EE26A6BA69C37BF214BFBFBE716D33D9E1B86E603302765,C111BC17F39F36A92EE26A6BA69C37BF214BFBFBE716D33D9E1B86E603302765,887930f6e88c80568d62dab9cfbe1ba8a498a252,e6919bbad2b988fcb6a2b1406bc8b08afb7a0c1a,C111BC17F39F36A92EE26A6BA69C37BF214BFBFBE716D33D9E1B86E603302765,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber2.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber2.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,709A7EE898073A5886EE219DE92E3FE01D897086F41B2A2A26B50B9D87BF8800,709A7EE898073A5886EE219DE92E3FE01D897086F41B2A2A26B50B9D87BF8800,887930f6e88c80568d62dab9cfbe1ba8a498a252,7190d71ad6215fd895439b4f996be0bfc54052f9,709A7EE898073A5886EE219DE92E3FE01D897086F41B2A2A26B50B9D87BF8800,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber2_cv.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber2_cv.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F7BCDD1C48F83ECE4FE884B642861C07947A44B3E69F2C275549697E63E33A80,F7BCDD1C48F83ECE4FE884B642861C07947A44B3E69F2C275549697E63E33A80,887930f6e88c80568d62dab9cfbe1ba8a498a252,8167bdf202a28f59237c587a7c58db150861d584,F7BCDD1C48F83ECE4FE884B642861C07947A44B3E69F2C275549697E63E33A80,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber3.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber3.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,4DF3B3B6FEBE0CCA6DE8FB6344E5CB5DA185C669D5C6BD0445CD3FBDEB4164B6,4DF3B3B6FEBE0CCA6DE8FB6344E5CB5DA185C669D5C6BD0445CD3FBDEB4164B6,887930f6e88c80568d62dab9cfbe1ba8a498a252,81ed1c3520c09eeffeca86b5edb82cd002172d50,4DF3B3B6FEBE0CCA6DE8FB6344E5CB5DA185C669D5C6BD0445CD3FBDEB4164B6,raw,,,,,,
gfx/interface/technologies/KOR_naval_bomber3_cv.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_naval_bomber3_cv.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F33136463FE57ECBAF76DB1F2EE9614CD9C1335E46FD3582AAE1487614FAF67E,F33136463FE57ECBAF76DB1F2EE9614CD9C1335E46FD3582AAE1487614FAF67E,887930f6e88c80568d62dab9cfbe1ba8a498a252,1e066beebf7f147bb2a97fe10d6420120b27e331,F33136463FE57ECBAF76DB1F2EE9614CD9C1335E46FD3582AAE1487614FAF67E,raw,,,,,,
gfx/interface/technologies/KOR_panzerschiff.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_panzerschiff.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,3DB8A9C1FA5BB6AD2004CE9CAE4D7C8171136C2D2F85AE0AA955F76DD99F5B40,3DB8A9C1FA5BB6AD2004CE9CAE4D7C8171136C2D2F85AE0AA955F76DD99F5B40,887930f6e88c80568d62dab9cfbe1ba8a498a252,797309e30c3c226e9bb8912adbaeb736671be9e0,3DB8A9C1FA5BB6AD2004CE9CAE4D7C8171136C2D2F85AE0AA955F76DD99F5B40,raw,,,,,,
gfx/interface/technologies/KOR_pre_dreadnought.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_pre_dreadnought.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,3CDB79F4C1C011C2195A3BE12BA42A4F82CEAFCB5D41409E68A128873F1B60E2,3CDB79F4C1C011C2195A3BE12BA42A4F82CEAFCB5D41409E68A128873F1B60E2,887930f6e88c80568d62dab9cfbe1ba8a498a252,08cb4e5c5dd1b98d0eebab6d8b69e659e8e169b2,3CDB79F4C1C011C2195A3BE12BA42A4F82CEAFCB5D41409E68A128873F1B60E2,raw,,,,,,
gfx/interface/technologies/KOR_railway_gun.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_railway_gun.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,F9D8BBA7D51B62BD77503F7DAA5BC49E53393D2541DFA7877368ED4392D20A98,F9D8BBA7D51B62BD77503F7DAA5BC49E53393D2541DFA7877368ED4392D20A98,887930f6e88c80568d62dab9cfbe1ba8a498a252,88fa76259abd5aba507d5c8894f0eb29890ee72a,F9D8BBA7D51B62BD77503F7DAA5BC49E53393D2541DFA7877368ED4392D20A98,raw,,,,,,
gfx/interface/technologies/KOR_Seaplane_fighter.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_Seaplane_fighter.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,76B2793FD0EDA381E262E30C1B93ADB1F265A3E5C500EF9A30CCCA26A6000095,76B2793FD0EDA381E262E30C1B93ADB1F265A3E5C500EF9A30CCCA26A6000095,887930f6e88c80568d62dab9cfbe1ba8a498a252,18ec10ef3acf7dcbf5ce3c910eedcc7d453a2d0d,76B2793FD0EDA381E262E30C1B93ADB1F265A3E5C500EF9A30CCCA26A6000095,raw,,,,,,
gfx/interface/technologies/KOR_self_propelled_super_heavy_artillery.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_self_propelled_super_heavy_artillery.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,BE2C61A8B89BF52018AA5E1131746EC2F95473F78C239F8BDE758E045D11A82F,BE2C61A8B89BF52018AA5E1131746EC2F95473F78C239F8BDE758E045D11A82F,887930f6e88c80568d62dab9cfbe1ba8a498a252,782966b3a9d69aad024472b5bbb2e24da7421b35,BE2C61A8B89BF52018AA5E1131746EC2F95473F78C239F8BDE758E045D11A82F,raw,,,,,,
gfx/interface/technologies/KOR_ship_hull_fleet_submarine.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_ship_hull_fleet_submarine.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,5CCF0BC942CBFA96F2F9FE8AD8F8A81A9DB6B34438E8071BC1BFC80A4F9FDA4A,5CCF0BC942CBFA96F2F9FE8AD8F8A81A9DB6B34438E8071BC1BFC80A4F9FDA4A,887930f6e88c80568d62dab9cfbe1ba8a498a252,52d1a20e96315b88d652c8532d8ea56834f745f1,5CCF0BC942CBFA96F2F9FE8AD8F8A81A9DB6B34438E8071BC1BFC80A4F9FDA4A,raw,,,,,,
gfx/interface/technologies/KOR_ship_hull_modern_super_battleship.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_ship_hull_modern_super_battleship.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,6B10D118AA8363D5E2DBA0CAC1824885255212C15678868FBC42148E7A8348A2,6B10D118AA8363D5E2DBA0CAC1824885255212C15678868FBC42148E7A8348A2,887930f6e88c80568d62dab9cfbe1ba8a498a252,63fe4751d6a496f7b114b8e037d7046ec31fc216,6B10D118AA8363D5E2DBA0CAC1824885255212C15678868FBC42148E7A8348A2,raw,,,,,,
gfx/interface/technologies/KOR_ship_hull_nuclear_powered_submarine.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_ship_hull_nuclear_powered_submarine.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,794F83FCA672F63688A52D2FDF8DD77900237733E2158A76A22E5E6A93A981D5,794F83FCA672F63688A52D2FDF8DD77900237733E2158A76A22E5E6A93A981D5,887930f6e88c80568d62dab9cfbe1ba8a498a252,107994eb8720da186f2e4f65b79b44fc80849d4b,794F83FCA672F63688A52D2FDF8DD77900237733E2158A76A22E5E6A93A981D5,raw,,,,,,
gfx/interface/technologies/KOR_ship_hull_super_carrier.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_ship_hull_super_carrier.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,12B2C56117F83D011FA09AE3BC11D85F1616FB38FD98CEE0416100A5AFBB07BE,12B2C56117F83D011FA09AE3BC11D85F1616FB38FD98CEE0416100A5AFBB07BE,887930f6e88c80568d62dab9cfbe1ba8a498a252,7395331a9919247650baa4869dfb7e2ac649bd97,12B2C56117F83D011FA09AE3BC11D85F1616FB38FD98CEE0416100A5AFBB07BE,raw,,,,,,
gfx/interface/technologies/KOR_strategic_bomber1.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_strategic_bomber1.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,507801EE82202A12E920EA0555D54DD3CEF50D0F437D5354C526FD1D3F375649,507801EE82202A12E920EA0555D54DD3CEF50D0F437D5354C526FD1D3F375649,887930f6e88c80568d62dab9cfbe1ba8a498a252,081de1035eb07067645390ca06007df94dd07162,507801EE82202A12E920EA0555D54DD3CEF50D0F437D5354C526FD1D3F375649,raw,,,,,,
gfx/interface/technologies/KOR_strategic_bomber2.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_strategic_bomber2.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,5ABFA2C8665F517D40EA0143AF1F790E56B0327C2024DC1A701BE8B54369B47E,5ABFA2C8665F517D40EA0143AF1F790E56B0327C2024DC1A701BE8B54369B47E,887930f6e88c80568d62dab9cfbe1ba8a498a252,7aabbdb1c55ef44d31c3f4de302f20459e8fe54a,5ABFA2C8665F517D40EA0143AF1F790E56B0327C2024DC1A701BE8B54369B47E,raw,,,,,,
gfx/interface/technologies/KOR_strategic_bomber3.dds,ASSET_COPY,SHIPPED,no,gfx/interface/technologies/KOR_strategic_bomber3.dds,RT56과 같은 경로가 없는 HOK 고유 자산; provenance 유지,8E3185AA6B4393329A103A69D8D7C1D4D21B4C696F34A794031D0BE094D5282A,8E3185AA6B4393329A103A69D8D7C1D4D21B4C696F34A794031D0BE094D5282A,887930f6e88c80568d62dab9cfbe1ba8a498a252,9e1c30b68f0c6065e483d069d57f839396e2cc47,8E3185AA6B4393329A103A69D8D7C1D4D21B4C696F34A794031D0BE094D5282A,raw,,,,,,
